[2024-09-08 20:08:18,510: INFO: main: welcome to my 1st log]
    train_set.to_csv(os.path.join(self.config.root_dir,"train.csv"),index=False)
NameError: name 'os' is not defined
[2024-09-10 00:59:41,505: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 00:59:41,513: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:59:41,515: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:59:41,519: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:59:41,521: INFO: common: created directory at: artifacts]
[2024-09-10 00:59:41,522: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 00:59:41,523: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 00:59:41,523: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 00:59:41,524: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 00:59:41,528: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:59:41,529: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:59:41,533: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:59:41,533: INFO: common: created directory at: artifacts]
[2024-09-10 00:59:41,534: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 00:59:41,630: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 00:59:41,631: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 00:59:41,636: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 00:59:41,638: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 00:59:41,642: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 00:59:41,643: INFO: common: created directory at: artifacts]
[2024-09-10 00:59:41,643: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 00:59:41,794: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 00:59:41,798: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:59:42,018: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:59:42,020: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:59:42,020: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 00:59:42,021: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 00:59:42,021: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 00:59:42,022: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 00:59:42,141: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 00:59:42,144: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 00:59:42,358: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 00:59:42,359: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 00:59:42,363: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 00:59:42,424: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 00:59:43,346: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 00:59:43,347: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 00:59:43,351: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 00:59:43,351: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 00:59:43,354: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:05:19,246: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:05:19,250: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:05:19,252: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:05:19,255: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:05:19,256: INFO: common: created directory at: artifacts]
[2024-09-10 01:05:19,257: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:05:19,258: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:05:19,258: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:05:19,259: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:05:19,263: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:05:19,264: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:05:19,268: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:05:19,269: INFO: common: created directory at: artifacts]
[2024-09-10 01:05:19,270: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:05:19,349: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:05:19,350: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:05:19,354: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:05:19,355: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:05:19,359: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:05:19,360: INFO: common: created directory at: artifacts]
[2024-09-10 01:05:19,361: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:05:19,477: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:05:19,481: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:05:19,696: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:05:19,697: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:05:19,697: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:05:19,698: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:05:19,698: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:05:19,699: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:05:19,812: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:05:19,816: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:05:20,036: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:05:20,037: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:05:20,040: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:05:20,106: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:05:21,305: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:05:21,307: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:05:21,312: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:05:21,313: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:05:21,317: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:05:21,319: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:05:21,330: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:05:21,334: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:05:21,344: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:05:21,345: INFO: common: created directory at: artifacts]
[2024-09-10 01:05:21,347: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:05:24,255: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:11:47,612: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:11:47,616: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:11:47,617: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:11:47,621: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:11:47,622: INFO: common: created directory at: artifacts]
[2024-09-10 01:11:47,622: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:11:47,623: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:11:47,623: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:11:47,624: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:11:47,627: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:11:47,630: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:11:47,633: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:11:47,634: INFO: common: created directory at: artifacts]
[2024-09-10 01:11:47,635: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:11:47,713: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:11:47,714: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:11:47,718: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:11:47,719: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:11:47,723: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:11:47,724: INFO: common: created directory at: artifacts]
[2024-09-10 01:11:47,724: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:11:47,842: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:11:47,846: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:11:48,211: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:11:48,213: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:11:48,213: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:11:48,214: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:11:48,214: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:11:48,214: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:11:48,331: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:11:48,334: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:11:48,698: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:11:48,699: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:11:48,704: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:11:48,766: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:11:50,413: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:11:50,415: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:11:50,419: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:11:50,420: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:11:50,424: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:11:50,425: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:11:50,435: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:11:50,438: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:11:50,447: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:11:50,449: INFO: common: created directory at: artifacts]
[2024-09-10 01:11:50,450: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:11:52,858: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:11:52,859: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:11:52,862: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:11:52,864: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:11:52,867: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:11:52,869: INFO: common: created directory at: artifacts]
[2024-09-10 01:11:52,870: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:11:53,035: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:11:53,040: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:12:17,998: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:12:18,003: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:12:18,005: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:12:18,009: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:12:18,011: INFO: common: created directory at: artifacts]
[2024-09-10 01:12:18,012: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:12:18,405: INFO: data_ingestion: veh_value    float64
exposure     float64
clm            int64
numclaims      int64
claimcst0    float64
veh_body      object
veh_age        int64
gender        object
area          object
agecat         int64
X_OBSTAT_     object
dtype: object]
[2024-09-10 01:12:18,409: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:12:18,410: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:12:18,411: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:12:18,414: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:12:18,417: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:12:18,425: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:12:18,426: INFO: common: created directory at: artifacts]
[2024-09-10 01:12:18,427: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:12:18,522: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:12:18,523: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:12:18,527: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:12:18,528: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:12:18,533: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:12:18,533: INFO: common: created directory at: artifacts]
[2024-09-10 01:12:18,535: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:12:18,658: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:12:18,661: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:12:18,875: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:12:18,877: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:12:18,878: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:12:18,878: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:12:18,879: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:12:18,879: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:12:18,994: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:12:18,998: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:12:19,309: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:12:19,310: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:12:19,314: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:12:19,387: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:12:21,420: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:12:21,422: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:12:21,429: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:12:21,430: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:12:21,434: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:12:21,435: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:12:21,443: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:12:21,446: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:12:21,454: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:12:21,456: INFO: common: created directory at: artifacts]
[2024-09-10 01:12:21,457: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:12:23,911: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:12:23,912: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:12:23,916: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:12:23,918: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:12:23,921: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:12:23,922: INFO: common: created directory at: artifacts]
[2024-09-10 01:12:23,923: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:12:24,087: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:12:24,093: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:43:26,545: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:43:26,550: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:26,559: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:26,563: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:26,564: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:26,565: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:43:26,565: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:43:26,566: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:43:26,567: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:43:26,570: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:26,572: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:26,575: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:26,576: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:26,577: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:43:26,655: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:43:26,656: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:43:26,659: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:26,661: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:26,664: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:26,665: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:26,666: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:43:26,781: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:43:26,785: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:43:27,001: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:43:27,002: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:43:27,003: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:43:27,003: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:43:27,004: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:43:27,004: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:43:27,120: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:43:27,123: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:43:27,336: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:43:27,337: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:43:27,341: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:43:27,402: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:43:28,317: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:43:28,318: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:43:28,320: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:43:28,320: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:43:28,323: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:43:28,324: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:43:28,329: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:28,331: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:28,334: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:28,335: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:28,335: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:43:28,344: ERROR: main: The 'random_state' parameter of RandomForestClassifier must be an int in the range [0, 4294967295], an instance of 'numpy.random.mtrand.RandomState' or None. Got 'None' instead.]
Traceback (most recent call last):
  File "C:\Users\Omar\Desktop\Omar_Files\Python_Analysis\EndToEndMLProjectGenderClassification\main.py", line 59, in <module>
    obj.main()
  File "c:\users\omar\desktop\omar_files\python_analysis\endtoendmlprojectgenderclassification\src\EndToEndMLProjectGenderClassification\pipeline\stage_04_training.py", line 17, in main
    training.initiate_Training()
  File "c:\users\omar\desktop\omar_files\python_analysis\endtoendmlprojectgenderclassification\src\EndToEndMLProjectGenderClassification\components\data_training.py", line 33, in initiate_Training
    model.fit(x_train,y_train)
  File "C:\Users\Omar\anaconda3\envs\GenderClassificationenv\lib\site-packages\sklearn\base.py", line 1466, in wrapper
    estimator._validate_params()
  File "C:\Users\Omar\anaconda3\envs\GenderClassificationenv\lib\site-packages\sklearn\base.py", line 666, in _validate_params
    validate_parameter_constraints(
  File "C:\Users\Omar\anaconda3\envs\GenderClassificationenv\lib\site-packages\sklearn\utils\_param_validation.py", line 95, in validate_parameter_constraints
    raise InvalidParameterError(
sklearn.utils._param_validation.InvalidParameterError: The 'random_state' parameter of RandomForestClassifier must be an int in the range [0, 4294967295], an instance of 'numpy.random.mtrand.RandomState' or None. Got 'None' instead.
[2024-09-10 01:43:46,525: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:43:46,529: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:46,532: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:46,536: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:46,537: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:46,538: INFO: common: created directory at: artifacts/data_ingestion]
[2024-09-10 01:43:46,538: INFO: data_ingestion: Ingestion of the data is completed]
[2024-09-10 01:43:46,539: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-09-10 01:43:46,539: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-09-10 01:43:46,543: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:46,544: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:46,548: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:46,549: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:46,549: INFO: common: created directory at: artifacts/data_validation]
[2024-09-10 01:43:46,626: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-09-10 01:43:46,627: INFO: main: >>>>>> stage data transformation stage started <<<<<<]
[2024-09-10 01:43:46,630: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:46,632: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:46,637: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:46,638: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:46,638: INFO: common: created directory at: artifacts/data_transformation]
[2024-09-10 01:43:46,755: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:43:46,758: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:43:46,974: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:43:46,975: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:43:46,976: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:43:46,976: INFO: data_transformation: Created preprocessor object using  ColumnTransformer ==> Done]
[2024-09-10 01:43:46,977: INFO: data_transformation: data_encoding  ==> Done]
[2024-09-10 01:43:46,977: INFO: data_transformation: got preprocessor object  ==> Done]
[2024-09-10 01:43:47,093: INFO: data_transformation: data LabelEncoder Done]
[2024-09-10 01:43:47,096: INFO: data_transformation: Moving the Target Feature to be the last column in the data set ==> Done]
[2024-09-10 01:43:47,308: INFO: data_transformation: Splitting data into train and test subsets ==> Done]
[2024-09-10 01:43:47,309: INFO: data_transformation: got train_set,test_set from data_dropping()   ==> Done]
[2024-09-10 01:43:47,312: INFO: data_transformation: define x,y for train and test subsets  ==> Done]
[2024-09-10 01:43:47,373: INFO: data_transformation: Apply preprocessor.fit_transform on input train and transform on input test ==> Done]
[2024-09-10 01:43:48,327: INFO: data_transformation: Apply SMOTEENN resampleing with sampling_strategy : minority  ==> Done]
[2024-09-10 01:43:48,328: INFO: data_transformation: Apply np.c_ to create train_arr and test_arr  ==> Done]
[2024-09-10 01:43:48,330: INFO: data_transformation: saving train_arr and test_arr  ==> Done]
[2024-09-10 01:43:48,330: INFO: data_transformation: Data Splitting is completed]
[2024-09-10 01:43:48,332: INFO: main: >>>>>> stage data transformation stage completed <<<<<<

x==========x]
[2024-09-10 01:43:48,333: INFO: main: >>>>>> stage model Training stage started <<<<<<]
[2024-09-10 01:43:48,341: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:48,343: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:48,346: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:48,347: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:48,348: INFO: common: created directory at: artifacts/training]
[2024-09-10 01:43:50,269: INFO: main: >>>>>> stage model Training stage completed <<<<<<

x==========x]
[2024-09-10 01:43:50,270: INFO: main: >>>>>> stage model evaluation stage started <<<<<<]
[2024-09-10 01:43:50,277: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:43:50,280: INFO: common: yaml file: params.yaml loaded successfully]
[2024-09-10 01:43:50,288: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-09-10 01:43:50,290: INFO: common: created directory at: artifacts]
[2024-09-10 01:43:50,291: INFO: common: created directory at: artifacts/model_evaluation]
[2024-09-10 01:43:50,642: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-09-10 01:43:50,653: INFO: main: >>>>>> stage model evaluation stage completed <<<<<<

x==========x]
[2024-09-10 01:44:08,872: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-09-10 01:44:08,877: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-09-10 01:44:08,878: INFO: common: yaml file: params.yaml loaded successfully]
